0.439603	0.425580
0.441173	0.427001
0.442743	0.428420
0.444313	0.429838
0.445883	0.431255
0.447453	0.432671
0.449023	0.434086
0.450593	0.435500
0.452163	0.436912
0.453733	0.438324
0.455303	0.439735
0.456873	0.441144
0.458443	0.442553
0.460013	0.443960
0.461583	0.445366
0.463153	0.446771
0.464723	0.448176
0.466293	0.449578
0.467863	0.450980
0.469433	0.452381
0.471003	0.453781
0.472573	0.455179
0.474143	0.456577
0.475713	0.457973
0.477283	0.459368
0.478853	0.460762
0.480424	0.462155
0.481994	0.463546
0.483564	0.464937
0.485134	0.466326
0.486704	0.467715
0.488274	0.469102
0.489844	0.470488
0.491414	0.471873
0.492984	0.473256
0.494554	0.474639
0.496124	0.476020
0.497694	0.477400
0.499264	0.478779
0.500834	0.480157
0.502404	0.481534
0.503974	0.482909
0.505544	0.484283
0.507114	0.485656
0.508684	0.487028
0.510254	0.488399
0.511824	0.489768
0.513394	0.491136
0.514964	0.492503
0.516534	0.493869
0.518104	0.495234
0.519674	0.496597
0.521244	0.497959
0.522814	0.499320
0.524384	0.500680
0.525954	0.502038
0.527524	0.503395
0.529094	0.504751
0.530664	0.506106
0.532234	0.507459
0.533804	0.508812
0.535374	0.510163
0.536944	0.511512
0.538514	0.512861
0.540084	0.514208
0.541654	0.515554
0.543224	0.516899
0.544794	0.518242
0.546364	0.519584
0.547934	0.520925
0.549504	0.522264
0.551074	0.523603
0.552644	0.524940
0.554214	0.526275
0.555784	0.527610
0.557354	0.528943
0.558924	0.530274
0.560494	0.531605
0.562064	0.532934
0.563634	0.534262
0.565204	0.535588
0.566774	0.536913
0.568344	0.538237
0.569914	0.539560
0.571484	0.540881
0.573054	0.542201
0.574624	0.543519
0.576194	0.544837
0.577764	0.546152
0.579334	0.547467
0.580904	0.548780
0.582474	0.550092
0.584044	0.551402
0.585614	0.552711
0.587184	0.554019
0.588754	0.555325
0.590324	0.556630
0.591894	0.557934
0.593464	0.559236
0.595034	0.560537
0.596604	0.561837
0.598174	0.563135
0.599744	0.564431
0.601314	0.565727
0.602884	0.567021
0.604454	0.568313
0.606024	0.569604
0.607594	0.570894
0.609164	0.572182
0.610734	0.573469
0.612304	0.574755
0.613874	0.576039
0.615444	0.577322
0.617015	0.578603
0.618585	0.579883
0.620155	0.581161
0.621725	0.582438
0.623295	0.583713
0.624865	0.584987
0.626435	0.586260
0.628005	0.587531
0.629575	0.588801
0.631145	0.590069
0.632715	0.591336
0.634285	0.592601
0.635855	0.593865
0.637425	0.595128
0.638995	0.596389
0.640565	0.597648
0.642135	0.598906
0.643705	0.600163
0.645275	0.601418
0.646845	0.602672
0.648415	0.603924
0.649985	0.605174
0.651555	0.606423
0.653125	0.607671
0.654695	0.608917
0.656265	0.610162
0.657835	0.611405
0.659405	0.612647
0.660975	0.613887
0.662545	0.615125
0.664115	0.616362
0.665685	0.617598
0.667255	0.618832
0.668825	0.620064
0.670395	0.621295
0.671965	0.622525
0.673535	0.623753
0.675105	0.624979
0.676675	0.626204
0.678245	0.627427
0.679815	0.628649
0.681385	0.629869
0.682955	0.631088
0.684525	0.632305
0.686095	0.633521
0.687665	0.634735
0.689235	0.635947
0.690805	0.637158
0.692375	0.638367
0.693945	0.639575
0.695515	0.640781
0.697085	0.641986
0.698655	0.643188
0.700225	0.644390
0.701795	0.645590
0.703365	0.646788
0.704935	0.647984
0.706505	0.649179
0.708075	0.650373
0.709645	0.651565
0.711215	0.652755
0.712785	0.653943
0.714355	0.655130
0.715925	0.656316
0.717495	0.657500
0.719065	0.658682
0.720635	0.659862
0.722205	0.661041
0.723775	0.662218
0.725345	0.663394
0.726915	0.664568
0.728485	0.665740
0.730055	0.666911
0.731625	0.668080
0.733195	0.669247
0.734765	0.670413
0.736335	0.671577
0.737905	0.672740
0.739475	0.673900
0.741045	0.675060
0.742615	0.676217
0.744185	0.677373
0.745755	0.678527
0.747325	0.679679
0.748895	0.680830
0.750465	0.681979
0.752035	0.683127
0.753605	0.684272
0.755176	0.685416
0.756746	0.686559
0.758316	0.687700
0.759886	0.688838
0.761456	0.689976
0.763026	0.691111
0.764596	0.692245
0.766166	0.693377
0.767736	0.694508
0.769306	0.695637
0.770876	0.696764
0.772446	0.697889
0.774016	0.699012
0.775586	0.700134
0.777156	0.701255
0.778726	0.702373
0.780296	0.703490
0.781866	0.704605
0.783436	0.705718
0.785006	0.706829
0.786576	0.707939
0.788146	0.709047
0.789716	0.710153
0.791286	0.711258
0.792856	0.712360
0.794426	0.713461
0.795996	0.714561
0.797566	0.715658
0.799136	0.716754
0.800706	0.717848
0.802276	0.718940
0.803846	0.720030
0.805416	0.721119
0.806986	0.722206
0.808556	0.723291
0.810126	0.724374
0.811696	0.725455
0.813266	0.726535
0.814836	0.727613
0.816406	0.728689
0.817976	0.729763
0.819546	0.730836
0.821116	0.731907
0.822686	0.732976
0.824256	0.734043
0.825826	0.735108
0.827396	0.736172
0.828966	0.737233
0.830536	0.738293
0.832106	0.739351
0.833676	0.740407
0.835246	0.741462
0.836816	0.742514
0.838386	0.743565
0.839956	0.744614
0.841526	0.745661
0.843096	0.746706
0.844666	0.747749
0.846236	0.748791
0.847806	0.749831
0.849376	0.750869
0.850946	0.751905
0.852516	0.752939
0.854086	0.753971
0.855656	0.755001
0.857226	0.756030
0.858796	0.757057
0.860366	0.758081
0.861936	0.759104
0.863506	0.760126
0.865076	0.761145
0.866646	0.762162
0.868216	0.763178
0.869786	0.764191
0.871356	0.765203
0.872926	0.766213
0.874496	0.767221
0.876066	0.768227
0.877636	0.769231
0.879206	0.770233
0.880776	0.771233
0.882346	0.772232
0.883916	0.773228
0.885486	0.774223
0.887056	0.775216
0.888626	0.776207
0.890196	0.777195
0.891767	0.778182
0.893337	0.779167
0.894907	0.780151
0.896477	0.781132
0.898047	0.782111
0.899617	0.783089
0.901187	0.784064
0.902757	0.785037
0.904327	0.786009
0.905897	0.786979
0.907467	0.787946
0.909037	0.788912
0.910607	0.789876
0.912177	0.790838
0.913747	0.791798
0.915317	0.792756
0.916887	0.793712
0.918457	0.794666
0.920027	0.795618
0.921597	0.796568
0.923167	0.797516
0.924737	0.798462
0.926307	0.799407
0.927877	0.800349
0.929447	0.801289
0.931017	0.802227
0.932587	0.803164
0.934157	0.804098
0.935727	0.805030
0.937297	0.805961
0.938867	0.806889
0.940437	0.807816
0.942007	0.808740
0.943577	0.809663
0.945147	0.810583
0.946717	0.811501
0.948287	0.812418
0.949857	0.813332
0.951427	0.814245
0.952997	0.815155
0.954567	0.816064
0.956137	0.816970
0.957707	0.817874
0.959277	0.818777
0.960847	0.819677
0.962417	0.820575
0.963987	0.821472
0.965557	0.822366
0.967127	0.823258
0.968697	0.824148
0.970267	0.825037
0.971837	0.825923
0.973407	0.826807
0.974977	0.827689
0.976547	0.828569
0.978117	0.829447
0.979687	0.830323
0.981257	0.831197
0.982827	0.832069
0.984397	0.832939
0.985967	0.833806
0.987537	0.834672
0.989107	0.835536
0.990677	0.836397
0.992247	0.837257
0.993817	0.838114
0.995387	0.838970
0.996957	0.839823
0.998527	0.840674
1.000097	0.841524
1.001667	0.842371
1.003237	0.843216
1.004807	0.844059
1.006377	0.844900
1.007947	0.845738
1.009517	0.846575
1.011087	0.847410
1.012657	0.848242
1.014227	0.849073
1.015797	0.849901
1.017367	0.850727
1.018937	0.851551
1.020507	0.852373
1.022077	0.853193
1.023647	0.854011
1.025217	0.854827
1.026787	0.855641
1.028358	0.856452
1.029928	0.857262
1.031498	0.858069
1.033068	0.858874
1.034638	0.859677
1.036208	0.860478
1.037778	0.861277
1.039348	0.862074
1.040918	0.862868
1.042488	0.863661
1.044058	0.864451
1.045628	0.865239
1.047198	0.866025
1.048768	0.866809
1.050338	0.867591
1.051908	0.868371
1.053478	0.869148
1.055048	0.869924
1.056618	0.870697
1.058188	0.871468
1.059758	0.872237
1.061328	0.873004
1.062898	0.873768
1.064468	0.874531
1.066038	0.875291
1.067608	0.876049
1.069178	0.876805
1.070748	0.877559
1.072318	0.878311
1.073888	0.879061
1.075458	0.879808
1.077028	0.880553
1.078598	0.881296
1.080168	0.882037
1.081738	0.882776
1.083308	0.883512
1.084878	0.884246
1.086448	0.884979
1.088018	0.885708
1.089588	0.886436
1.091158	0.887162
1.092728	0.887885
1.094298	0.888606
1.095868	0.889325
1.097438	0.890042
1.099008	0.890757
1.100578	0.891469
1.102148	0.892180
1.103718	0.892888
1.105288	0.893594
1.106858	0.894297
1.108428	0.894999
1.109998	0.895698
1.111568	0.896395
1.113138	0.897090
1.114708	0.897782
1.116278	0.898473
1.117848	0.899161
1.119418	0.899847
1.120988	0.900531
1.122558	0.901212
1.124128	0.901891
1.125698	0.902568
1.127268	0.903243
1.128838	0.903916
